V=6^3									V=8^3									V=14^3									V=18^3								
time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum
3.16228	0.00499	-0.00258	3.16228	0.00558	-0.006	3.16228	-0.00586	0.00751	3.16228	-3.39503E-4	-0.00481	3.16228	0.02774	-0.00234	3.16228	-0.01281	0.00459	3.16228	0.0188	-0.0013	3.16228	0.01918	-0.00312	3.16228	0.00149	0.00219	3.16228	0.00389	-0.00109	3.16228	-0.00273	-0.00316	3.16228	0.01317	7.69109E-4
3.23594	-3.2722E-4	-0.00143	3.23594	0.00235	-0.00302	3.23594	-0.0084	0.00225	3.23594	-3.79132E-5	-0.00319	3.23594	0.02108	-0.00321	3.23594	-0.01163	0.00424	3.23594	0.01769	-0.00205	3.23594	0.0179	-0.00343	3.23594	0.00152	0.00201	3.23594	0.00347	-0.00129	3.23594	6.92183E-4	-0.00326	3.23594	0.01418	5.29404E-4
3.31131	-0.00453	6.0534E-4	3.31131	0.00239	-3.39404E-4	3.31131	-0.00845	-0.00258	3.31131	1.69822E-4	-0.00151	3.31131	0.01458	-0.00498	3.31131	-0.00983	0.00273	3.31131	0.01644	-0.00186	3.31131	0.01679	-0.00333	3.31131	0.00161	0.00182	3.31131	0.00286	-0.00171	3.31131	0.00313	-0.00282	3.31131	0.0138	5.44218E-4
3.38844	-0.00702	0.00348	3.38844	0.0047	0.00135	3.38844	-0.00891	-0.00618	3.38844	8.22974E-5	-4.22948E-4	3.38844	0.00825	-0.00635	3.38844	-0.00828	3.24753E-4	3.38844	0.01519	-7.02514E-4	3.38844	0.01556	-0.00294	3.38844	0.0023	0.00181	3.38844	0.00229	-0.00203	3.38844	0.00402	-0.00193	3.38844	0.01219	9.28591E-4
3.46737	-0.00709	0.0068	3.46737	0.00763	0.00168	3.46737	-0.01211	-0.00844	3.46737	-3.02894E-4	-1.41911E-4	3.46737	0.00195	-0.00599	3.46737	-0.00775	-0.00215	3.46737	0.0142	0.00101	3.46737	0.01405	-0.00241	3.46737	0.00405	0.00208	3.46737	0.00199	-0.00204	3.46737	0.0033	-8.50839E-4	3.46737	0.00982	0.00163
3.54813	-0.00424	0.00966	3.54813	0.00983	6.85399E-4	3.54813	-0.01808	-0.00972	3.54813	-8.68802E-4	-2.47833E-4	3.54813	-0.00429	-0.00346	3.54813	-0.00872	-0.00354	3.54813	0.01373	0.00261	3.54813	0.01241	-0.00183	3.54813	0.007	0.00262	3.54813	0.00211	-0.00181	3.54813	0.00141	8.90424E-5	3.54813	0.00726	0.0024
3.63078	0.00123	0.01075	3.63078	0.01104	-0.00105	3.63078	-0.02426	-0.01046	3.63078	-0.0015	-3.78196E-5	3.63078	-0.01018	3.1675E-4	3.63078	-0.01131	-0.00285	3.63078	0.01396	0.00343	3.63078	0.01097	-0.0012	3.63078	0.01088	0.00322	3.63078	0.00276	-0.00167	3.63078	-8.15365E-4	6.17415E-4	3.63078	0.00485	0.00294
3.71535	0.00799	0.00919	3.71535	0.01201	-0.00249	3.71535	-0.02732	-0.01089	3.71535	-0.00213	7.03959E-4	3.71535	-0.01536	0.00358	3.71535	-0.01525	1.38557E-4	3.71535	0.01493	0.00318	3.71535	0.01	-4.94538E-4	3.71535	0.01514	0.00351	3.71535	0.00403	-0.00187	3.71535	-0.00246	6.2161E-4	3.71535	0.00267	0.00308
3.80189	0.01402	0.00529	3.80189	0.01384	-0.00248	3.80189	-0.02578	-0.01098	3.80189	-0.00271	0.00126	3.80189	-0.0196	0.00498	3.80189	-0.01979	0.00459	3.80189	0.0164	0.0021	3.80189	0.00946	2.1868E-4	3.80189	0.01905	0.00317	3.80189	0.00588	-0.0023	3.80189	-0.00284	1.86858E-4	3.80189	6.35202E-4	0.00282
3.89045	0.01776	7.98671E-4	3.89045	0.01721	-5.7132E-4	3.89045	-0.02134	-0.01043	3.89045	-0.00318	5.45556E-4	3.89045	-0.02296	0.00443	3.89045	-0.02378	0.00891	3.89045	0.0179	7.68716E-4	3.89045	0.00894	7.7839E-4	3.89045	0.02188	0.00217	3.89045	0.00806	-0.00257	3.89045	-0.00172	-4.22347E-4	3.89045	-0.00128	0.00227
3.98107	0.01921	-0.00199	3.98107	0.02214	0.00225	3.98107	-0.0174	-0.00869	3.98107	-0.00359	-0.0016	3.98107	-0.02554	0.00295	3.98107	-0.02606	0.01143	3.98107	0.01885	-2.29758E-4	3.98107	0.00796	0.00108	3.98107	0.02307	9.02917E-4	3.98107	0.00998	-0.00234	3.98107	7.49221E-4	-8.40526E-4	3.98107	-0.00291	0.00148
4.0738	0.01996	-0.00181	4.0738	0.02812	0.00392	4.0738	-0.01581	-0.00545	4.0738	-0.0044	-0.00374	4.0738	-0.02719	0.00149	4.0738	-0.02607	0.01127	4.0738	0.01882	-6.60561E-4	4.0738	0.00635	0.00119	4.0738	0.02244	1.55669E-5	4.0738	0.0109	-0.00165	4.0738	0.00415	-7.67517E-4	4.0738	-0.00384	4.85363E-4
4.16869	0.02187	5.94097E-4	4.16869	0.03421	0.00296	4.16869	-0.01489	-0.0016	4.16869	-0.00635	-0.00389	4.16869	-0.0274	2.52362E-4	4.16869	-0.02415	0.00866	4.16869	0.01777	-6.90152E-4	4.16869	0.00455	0.00117	4.16869	0.02046	-6.22235E-5	4.16869	0.01039	-8.34523E-4	4.16869	0.00796	-1.877E-4	4.16869	-0.00369	-4.88187E-4
4.2658	0.02541	0.00296	4.2658	0.03888	2.60216E-4	4.2658	-0.01096	6.41033E-4	4.2658	-0.00976	-0.00165	4.2658	-0.02568	-9.15535E-4	4.2658	-0.0212	0.00475	4.2658	0.01604	-6.08576E-4	4.2658	0.00342	9.05417E-4	4.2658	0.01818	5.23568E-4	4.2658	0.00867	-2.00764E-4	4.2658	0.01164	5.4044E-4	4.2658	-0.0024	-9.85774E-4
4.36516	0.02937	0.00323	4.36516	0.04023	-0.00123	4.36516	-0.00228	-5.46378E-4	4.36516	-0.01342	9.93091E-4	4.36516	-0.02204	-0.0016	4.36516	-0.01765	0.0011	4.36516	0.0141	-4.65987E-4	4.36516	0.00361	3.39274E-6	4.36516	0.01663	0.0012	4.36516	0.00654	1.43266E-4	4.36516	0.01471	9.16251E-4	4.36516	-4.73781E-4	-5.98521E-4
4.46684	0.03221	0.00116	4.46684	0.03701	6.79344E-4	4.46684	0.00866	-0.00391	4.46684	-0.01462	0.00164	4.46684	-0.0173	-9.39455E-4	4.46684	-0.01307	-9.76459E-4	4.46684	0.01216	-1.60029E-5	4.46684	0.00495	-0.00173	4.46684	0.01592	0.00148	4.46684	0.00488	6.1209E-5	4.46684	0.01686	7.31285E-4	4.46684	0.00119	6.20368E-4
4.57088	0.03321	-0.00139	4.57088	0.02973	0.00483	4.57088	0.01695	-0.0053	4.57088	-0.01111	-3.39132E-5	4.57088	-0.01294	9.42288E-4	4.57088	-0.00718	-0.00101	4.57088	0.01027	8.80777E-4	4.57088	0.00642	-0.00378	4.57088	0.01499	0.00134	4.57088	0.00407	-7.22485E-4	4.57088	0.01801	2.34365E-4	4.57088	0.0019	0.00213
4.67735	0.03203	-0.00193	4.67735	0.02059	0.00756	4.67735	0.01941	-0.00224	4.67735	-0.0039	-0.0024	4.67735	-0.01036	0.0023	4.67735	-0.00132	2.54648E-4	4.67735	0.0086	0.00178	4.67735	0.00681	-0.00508	4.67735	0.01246	8.8127E-4	4.67735	0.00377	-0.00217	4.67735	0.01825	-2.46106E-4	4.67735	0.00185	0.00333
4.7863	0.0275	3.63783E-4	4.7863	0.01183	0.00627	4.7863	0.0166	0.00203	4.7863	0.00246	-0.00452	4.7863	-0.00983	0.00144	4.7863	0.00187	0.00133	4.7863	0.0076	0.00181	4.7863	0.00561	-0.00482	4.7863	0.00814	4.5916E-5	4.7863	0.00323	-0.00346	4.7863	0.0175	-7.54747E-4	4.7863	0.00197	0.00385
4.89779	0.01821	0.00343	4.89779	0.0046	0.00149	4.89779	0.01105	0.00194	4.89779	0.00386	-0.0069	4.89779	-0.00988	-9.3291E-4	4.89779	0.00127	0.00136	4.89779	0.0077	5.49303E-4	4.89779	0.00321	-0.00329	4.89779	0.00363	-0.00117	4.89779	0.00179	-0.00356	4.89779	0.01563	-0.00152	4.89779	0.00292	0.00345
5.01187	0.00505	0.0039	5.01187	-4.71885E-4	-0.00463	5.01187	0.00474	-0.00216	5.01187	0.00125	-0.00871	5.01187	-0.00842	-0.00212	5.01187	-7.40424E-4	9.48565E-4	5.01187	0.00866	-0.0012	5.01187	4.10965E-4	-0.00152	5.01187	0.00111	-0.00217	5.01187	-5.94929E-4	-0.00248	5.01187	0.01281	-0.00233	5.01187	0.00415	0.00201
5.12861	-0.00788	7.24218E-4	5.12861	-0.00227	-0.00998	5.12861	-0.00133	-0.00336	5.12861	-8.24479E-5	-0.00658	5.12861	-0.00528	-8.90596E-4	5.12861	-5.58472E-4	0.00114	5.12861	0.00972	-0.00206	5.12861	-0.00224	-3.09975E-4	5.12861	0.00146	-0.00208	5.12861	-0.00305	-0.00144	5.12861	0.00995	-0.00262	5.12861	0.00436	1.67181E-4
5.24807	-0.01622	-0.00312	5.24807	-7.9619E-5	-0.01203	5.24807	-0.00569	0.00109	5.24807	0.00309	8.62844E-4	5.24807	-0.00345	7.04213E-4	5.24807	0.00223	0.00145	5.24807	0.01035	-0.00161	5.24807	-0.00421	4.52493E-4	5.24807	0.00358	-9.75466E-4	5.24807	-0.00422	-0.00131	5.24807	0.00817	-0.00228	5.24807	0.00298	-6.05679E-4
5.37032	-0.01967	-0.00378	5.37032	0.00448	-0.00865	5.37032	-0.00619	0.00397	5.37032	0.00766	0.00895	5.37032	-0.00594	1.4104E-4	5.37032	0.00457	2.57289E-4	5.37032	0.01058	-7.50575E-4	5.37032	-0.00432	0.00131	5.37032	0.00541	-5.41039E-6	5.37032	-0.00325	-0.00159	5.37032	0.00771	-0.0019	5.37032	9.52413E-4	4.19091E-4
5.49541	-0.02277	-8.59902E-4	5.49541	0.00717	-0.00193	5.49541	-0.00204	-3.03518E-4	5.49541	0.00853	0.01159	5.49541	-0.01095	-0.0018	5.49541	0.00492	-0.00211	5.49541	0.01029	-2.98523E-4	5.49541	-0.0012	0.00246	5.49541	0.00573	1.59598E-4	5.49541	-6.83138E-4	-0.0015	5.49541	0.00764	-0.00175	5.49541	-2.8638E-4	0.00179
5.62341	-0.03106	0.00307	5.62341	0.00321	0.00202	5.62341	0.0036	-0.00486	5.62341	0.00525	0.0086	5.62341	-0.01246	-0.0021	5.62341	0.00561	-0.0025	5.62341	0.00868	4.14187E-5	5.62341	0.00485	0.00341	5.62341	0.0046	1.36077E-4	5.62341	0.00197	-0.00126	5.62341	0.00683	-0.00137	5.62341	-3.13259E-4	0.00151
5.7544	-0.04535	0.00632	5.7544	-0.01012	9.3929E-4	5.7544	0.00481	-0.00203	5.7544	0.00114	0.00332	5.7544	-0.007	6.2109E-5	5.7544	0.00811	0.00113	5.7544	0.00551	3.78241E-4	5.7544	0.01063	0.0032	5.7544	0.00243	2.94113E-4	5.7544	0.00348	-0.00121	5.7544	0.00499	-7.48727E-4	5.7544	2.07339E-4	-1.19145E-5
5.88844	-0.05907	0.0086	5.88844	-0.03088	-1.2257E-4	5.88844	-4.94006E-5	0.00217	5.88844	-0.00249	-0.00388	5.88844	0.0023	0.00229	5.88844	0.00916	0.00597	5.88844	0.00266	-3.25195E-4	5.88844	0.01219	0.00145	5.88844	-0.00135	-1.97518E-4	5.88844	0.00343	-0.00104	5.88844	0.0025	-5.7221E-4	5.88844	4.15028E-4	-5.33649E-4
6.0256	-0.06345	0.00866	6.0256	-0.05183	0.00199	6.0256	-0.00407	6.95783E-5	6.0256	-0.00583	-0.01199	6.0256	0.0097	0.00288	6.0256	0.00498	0.00701	6.0256	0.00307	-0.00216	6.0256	0.00926	-6.95195E-4	6.0256	-0.00741	-0.00144	6.0256	0.00184	-9.9096E-4	6.0256	-2.0082E-4	-7.56508E-4	6.0256	-2.42457E-4	4.09356E-4
6.16595	-0.05727	0.00546	6.16595	-0.0648	0.00276	6.16595	-0.00112	-0.00324	6.16595	-0.00626	-0.0143	6.16595	0.01157	0.00283	6.16595	-0.00322	0.00274	6.16595	0.00719	-0.00296	6.16595	0.00579	-0.00134	6.16595	-0.01384	-0.00173	6.16595	-0.00111	-0.00187	6.16595	-0.00254	-5.15374E-4	6.16595	-0.00175	0.00121
6.30957	-0.04743	9.08655E-4	6.30957	-0.0669	-7.50339E-4	6.30957	0.00233	-0.00421	6.30957	-0.00165	-0.00719	6.30957	0.00697	0.00238	6.30957	-0.01138	-0.00334	6.30957	0.01185	-0.0017	6.30957	0.00457	-1.7949E-4	6.30957	-0.01645	-2.49439E-4	6.30957	-0.00519	-0.00302	6.30957	-0.00363	-3.19107E-4	6.30957	-0.00325	0.00141
6.45654	-0.0383	-0.00105	6.45654	-0.06047	-0.00352	6.45654	-0.00271	-0.00858	6.45654	0.00346	0.00238	6.45654	-1.49576E-4	-1.00171E-4	6.45654	-0.01711	-0.00586	6.45654	0.01363	-8.36999E-4	6.45654	0.00303	0.00111	6.45654	-0.01393	0.00134	6.45654	-0.01028	-0.00304	6.45654	-0.00231	-0.00114	6.45654	-0.00393	0.00201
6.60693	-0.02986	0.00238	6.60693	-0.0502	-3.09774E-4	6.60693	-0.01081	-0.01054	6.60693	0.00318	0.00682	6.60693	-6.07731E-4	-0.00262	6.60693	-0.02068	-0.00268	6.60693	0.01277	-0.00158	6.60693	-0.0017	0.00112	6.60693	-0.01039	0.00151	6.60693	-0.01525	-0.00259	6.60693	0.00233	-0.00217	6.60693	-0.004	0.00311
6.76083	-0.02629	0.00716	6.76083	-0.0433	0.00773	6.76083	-0.01412	8.42272E-4	6.76083	-4.23981E-4	0.00553	6.76083	0.0093	2.04382E-5	6.76083	-0.02385	0.00241	6.76083	0.01217	-0.00129	6.76083	-0.00608	5.83559E-5	6.76083	-0.00938	5.57873E-4	6.76083	-0.01738	-0.00276	6.76083	0.00868	-0.00227	6.76083	-0.00336	0.00368
6.91831	-0.02975	0.00255	6.91831	-0.0436	0.0129	6.91831	-0.01822	0.01264	6.91831	-8.08354E-4	0.00124	6.91831	0.02105	0.0045	6.91831	-0.02511	0.00507	6.91831	0.0133	5.95812E-4	6.91831	-0.00557	-8.85451E-4	6.91831	-0.00929	-8.01778E-4	6.91831	-0.01499	-0.0028	6.91831	0.01171	-0.00178	6.91831	-3.04479E-4	0.00297
7.07946	-0.02922	-0.00906	7.07946	-0.04436	0.00788	7.07946	-0.02225	0.00928	7.07946	0.0034	-2.42027E-4	7.07946	0.02706	0.00165	7.07946	-0.01753	0.00616	7.07946	0.01475	7.39498E-4	7.07946	-0.00408	-4.38792E-4	7.07946	-0.00846	-0.00185	7.07946	-0.0098	-0.00239	7.07946	0.00861	-8.7151E-4	7.07946	0.00548	0.00143
7.24436	-0.01663	-0.00743	7.24436	-0.04033	5.16857E-4	7.24436	-0.01269	-4.81702E-4	7.24436	0.0074	0.00246	7.24436	0.03075	-0.00409	7.24436	-0.0024	0.00582	7.24436	0.01432	-7.75692E-4	7.24436	-0.00729	0.00102	7.24436	-0.00845	-0.00197	7.24436	-0.00404	-0.0019	7.24436	0.00392	1.72801E-5	7.24436	0.01007	8.65549E-4
7.4131	-0.0018	0.00688	7.4131	-0.03767	0.00198	7.4131	0.0044	-0.00675	7.4131	0.00635	6.07403E-4	7.4131	0.0375	-0.00275	7.4131	0.00452	8.04513E-4	7.4131	0.01134	-4.0136E-4	7.4131	-0.01094	0.00146	7.4131	-0.0087	-0.00128	7.4131	0.00159	-9.78756E-4	7.4131	0.00289	-3.71179E-4	7.4131	0.00913	0.00167
7.58578	0.00439	0.01042	7.58578	-0.03728	0.00133	7.58578	0.01048	-0.00337	7.58578	-4.88076E-5	-0.00392	7.58578	0.04535	5.21213E-4	7.58578	-0.00235	-0.00423	7.58578	0.00763	0.00109	7.58578	-0.00936	8.96728E-4	7.58578	-0.00711	4.08433E-4	7.58578	0.00498	-6.06803E-4	7.58578	0.004	-0.00136	7.58578	0.00367	0.00237
7.76247	0.002	0.0048	7.76247	-0.03148	-0.00674	7.76247	0.00797	0.00931	7.76247	-0.00953	-0.00129	7.76247	0.04243	0.00235	7.76247	-0.00761	-4.1988E-4	7.76247	0.00491	4.16426E-4	7.76247	-0.00683	0.00105	7.76247	-0.00626	0.0028	7.76247	0.00403	-0.00159	7.76247	0.00443	-0.00155	7.76247	-7.12304E-4	0.00312
7.94328	-0.00293	0.00312	7.94328	-0.01973	-0.00537	7.94328	0.00486	0.00942	7.94328	-0.01822	0.00127	7.94328	0.01983	0.0038	7.94328	-0.00279	0.00795	7.94328	0.00216	-0.00131	7.94328	-0.00697	0.00187	7.94328	-0.00902	0.0031	7.94328	2.05275E-4	-0.00238	7.94328	0.00448	-0.00145	7.94328	1.47955E-4	0.00322
8.12831	-0.00484	0.00363	8.12831	-0.00648	0.00458	8.12831	0.00379	-9.20321E-4	8.12831	-0.01713	-7.75547E-5	8.12831	-0.00666	-0.00524	8.12831	8.97166E-4	0.00857	8.12831	7.41662E-4	-0.00118	8.12831	-0.0064	0.00288	8.12831	-0.01222	2.70548E-4	8.12831	-0.00466	-0.00237	8.12831	0.00379	-0.00161	8.12831	0.0055	0.00138
8.31764	-0.00926	0.00756	8.31764	3.50252E-4	0.01054	8.31764	0.01121	-0.00387	8.31764	-0.00485	2.06738E-5	8.31764	-0.01866	-0.01184	8.31764	-0.00628	8.41741E-4	8.31764	0.00515	-4.14941E-4	8.31764	-0.00628	0.00271	8.31764	-0.01237	-0.00115	8.31764	-0.00896	-0.00129	8.31764	0.00207	-9.96766E-4	8.31764	0.01145	0.0011
8.51138	-0.02457	0.00332	8.51138	-0.00621	0.00452	8.51138	0.02377	-0.00624	8.51138	0.00288	-6.38379E-4	8.51138	-0.02154	0.00125	8.51138	-0.01511	-0.00235	8.51138	0.01095	-9.86024E-4	8.51138	-0.01049	-3.49186E-4	8.51138	-0.01125	9.35395E-4	8.51138	-0.00927	-6.26668E-5	8.51138	-1.56123E-4	0.00132	8.51138	0.01282	0.00301
8.70964	-0.04025	-0.01227	8.70964	-0.01744	-0.01177	8.70964	0.03601	0.00136	8.70964	-0.00105	-6.09096E-4	8.70964	-0.02284	0.00737	8.70964	-0.01299	3.68871E-4	8.70964	0.01148	-4.35161E-4	8.70964	-0.01524	-0.00306	8.70964	-0.01041	0.00141	8.70964	-0.0062	-5.8811E-4	8.70964	-0.00434	0.0015	8.70964	0.00675	0.00298
8.91251	-0.03542	-0.01502	8.91251	-0.01547	-0.01404	8.91251	0.04811	0.00861	8.91251	-0.0034	-0.00274	8.91251	-0.02605	0.00187	8.91251	-0.00623	-0.00211	8.91251	0.01187	0.00119	8.91251	-0.01485	-0.00272	8.91251	-0.00725	-9.72176E-4	8.91251	-0.00406	-0.00137	8.91251	-0.00815	-0.00144	8.91251	-0.00138	9.56593E-4
9.12011	-0.01208	-0.0021	9.12011	0.00197	-0.00721	9.12011	0.0463	-6.04659E-4	9.12011	0.00488	-0.00275	9.12011	-0.02309	0.00409	9.12011	-0.00464	-0.00107	9.12011	0.01376	-1.06794E-4	9.12011	-0.01113	-0.00113	9.12011	-0.00348	-0.00258	9.12011	-0.00319	-0.00156	9.12011	-0.00585	-0.00206	9.12011	-0.00386	-9.2612E-6
9.33254	0.0071	0.00633	9.33254	-2.04403E-4	-0.00516	9.33254	0.02561	-0.00537	9.33254	0.01652	5.15948E-4	9.33254	-0.0044	0.00343	9.33254	-0.00895	0.00814	9.33254	0.01448	-0.00295	9.33254	-0.00737	-3.07312E-4	9.33254	-0.00502	-0.0021	9.33254	-0.00189	-0.00168	9.33254	-0.00208	-0.00148	9.33254	-1.0157E-4	0.00174
9.54993	0.00655	-0.00153	9.54993	-0.02839	-0.00105	9.54993	0.02117	-0.00694	9.54993	0.02047	-9.40317E-4	9.54993	0.0124	-0.00372	9.54993	-0.01055	0.00741	9.54993	0.01655	-0.00301	9.54993	-3.80798E-4	-7.7852E-4	9.54993	-0.01037	9.09765E-4	9.54993	-0.00206	-0.00263	9.54993	-0.00326	-4.91186E-4	9.54993	0.00366	0.0023
9.77237	-0.00577	0.00703	9.77237	-0.03022	0.00833	9.77237	0.02915	-0.00475	9.77237	0.01598	0.00249	9.77237	0.02621	-0.005	9.77237	-0.00792	-0.00398	9.77237	0.01767	-2.31036E-4	9.77237	0.00894	0.00132	9.77237	-0.01337	0.00217	9.77237	-0.00441	-0.00238	9.77237	-0.00282	-0.00119	9.77237	1.39988E-4	0.00167
10	-0.00346	0.016	10	-0.00602	0.01048	10	0.01561	0.00456	10	0.00806	0.00314	10	0.03017	0.00595	10	-0.01604	-0.00597	10	0.01555	3.45852E-4	10	0.01401	0.00267	10	-0.01102	0.00247	10	-0.00536	-9.90073E-4	10	0.00146	-6.53212E-4	10	-0.00383	0.00171
10.23293	-0.02746	0.0014	10.23293	0.00105	-0.00416	10.23293	0.00942	0.01204	10.23293	-0.002	-0.00307	10.23293	0.01791	0.01301	10.23293	-0.02	0.00238	10.23293	0.00518	-2.3875E-4	10.23293	0.01468	-0.00129	10.23293	-0.00708	0.00266	10.23293	-0.00668	-0.00137	10.23293	0.00499	0.0012	10.23293	8.27885E-4	0.00157
10.47129	-0.06986	-3.45807E-4	10.47129	-1.08088E-4	-0.00135	10.47129	0.00937	0.00251	10.47129	0.00144	-0.0084	10.47129	0.02488	0.00287	10.47129	-0.00931	0.00115	10.47129	-0.00724	7.25833E-4	10.47129	0.01588	-0.00157	10.47129	-0.00567	-1.95264E-4	10.47129	-0.00914	-0.00256	10.47129	0.00642	-4.35083E-4	10.47129	0.00557	0.00168
10.71519	-0.06487	-0.00244	10.71519	0.00614	0.00775	10.71519	0.00667	5.63248E-4	10.71519	0.01058	2.0738E-5	10.71519	0.02875	-0.0074	10.71519	-0.00275	-0.00413	10.71519	-0.01344	-2.58298E-4	10.71519	0.01718	1.63822E-4	10.71519	-0.00461	-0.00179	10.71519	-0.0104	-0.00229	10.71519	0.00777	-4.13726E-4	10.71519	0.004	0.00234
10.96478	-0.04248	-0.0144	10.96478	0.01501	0.01299	10.96478	-0.00123	-0.00837	10.96478	3.93915E-4	0.00516	10.96478	0.01207	0.00252	10.96478	0.00327	-0.00217	10.96478	-0.01812	-3.2437E-4	10.96478	0.00897	6.56252E-4	10.96478	-0.00103	0.00166	10.96478	-0.01116	-0.0017	10.96478	0.0087	-0.00198	10.96478	-0.00321	0.00294
11.22018	-0.00743	-0.00693	11.22018	0.03261	-0.00234	11.22018	-0.0048	0.00225	11.22018	0.00344	7.13983E-4	11.22018	-0.0023	0.0055	11.22018	-4.78328E-4	-0.00337	11.22018	-0.01186	5.28893E-5	11.22018	-8.87693E-4	-0.00135	11.22018	0.00472	1.76459E-4	11.22018	-0.01007	-0.00179	11.22018	0.00543	-0.00226	11.22018	-0.00731	0.00321
11.48154	0.01191	-0.00239	11.48154	0.02842	-0.00474	11.48154	-0.00654	-0.0036	11.48154	0.00636	-0.01168	11.48154	-0.00727	-0.00154	11.48154	-0.01109	-0.00801	11.48154	-0.00552	-0.00136	11.48154	8.19461E-4	-0.00326	11.48154	0.00766	0.00143	11.48154	-0.00777	-5.52832E-4	11.48154	0.00193	-0.00215	11.48154	-0.00369	0.0027
11.74898	0.0119	-0.00481	11.74898	0.02714	0.00247	11.74898	-0.00493	0.00482	11.74898	0.00501	-0.00675	11.74898	0.00437	-0.00257	11.74898	2.57506E-4	-0.00847	11.74898	-0.00597	-6.54573E-4	11.74898	0.00634	0.00102	11.74898	0.0119	1.31047E-4	11.74898	-0.00428	-0.00281	11.74898	0.00142	5.08512E-4	11.74898	7.76234E-4	2.77546E-5
12.02264	-0.00194	-0.008	12.02264	0.02996	-0.00482	12.02264	-0.01671	0.01879	12.02264	0.00949	0.00251	12.02264	0.00779	-0.00159	12.02264	0.00448	-0.00177	12.02264	-0.0135	7.70782E-4	12.02264	0.01198	5.48773E-4	12.02264	0.0143	-0.00228	12.02264	-0.00622	-0.00278	12.02264	-0.00365	1.8872E-4	12.02264	-6.11691E-4	-0.00243
12.30269	-0.01362	-0.0138	12.30269	0.01919	-0.01571	12.30269	-0.0263	0.00398	12.30269	0.01347	-0.00198	12.30269	0.0017	0.00397	12.30269	0.00373	0.00112	12.30269	-0.01757	-0.00201	12.30269	0.021	-0.00205	12.30269	0.00801	-0.00136	12.30269	-0.00944	-0.00201	12.30269	-0.00569	-0.00187	12.30269	-0.00125	0.0028
12.58925	-0.01223	-0.00259	12.58925	0.00465	-0.00462	12.58925	-0.04348	-0.01482	12.58925	0.01322	0.00148	12.58925	-0.00271	-0.00339	12.58925	0.00433	0.00174	12.58925	-0.0073	-0.00116	12.58925	0.01552	-0.00276	12.58925	0.00652	-0.00231	12.58925	-0.00834	-0.00299	12.58925	0.00118	-0.00109	12.58925	0.00491	0.00356
12.8825	-0.00135	1.80697E-4	12.8825	-4.50888E-4	0.01226	12.8825	-0.03855	-0.00348	12.8825	0.00395	0.00276	12.8825	-0.01442	-4.50074E-4	12.8825	2.5351E-4	-1.41619E-4	12.8825	-0.00412	0.00246	12.8825	0.00951	-0.00182	12.8825	0.00786	-1.32849E-7	12.8825	-0.00173	-0.00242	12.8825	0.00621	-5.49847E-4	12.8825	0.00239	-6.90055E-5
13.18257	-0.006	-0.01137	13.18257	0.00975	-5.8097E-4	13.18257	0.00189	0.00213	13.18257	0.00434	0.00256	13.18257	-0.01621	3.13553E-4	13.18257	-0.00559	0.00136	13.18257	0.00131	0.00106	13.18257	4.51565E-4	-4.76555E-4	13.18257	0.0046	6.5293E-4	13.18257	0.00794	-0.00489	13.18257	0.00283	-0.00121	13.18257	0.00397	7.57829E-4
13.48963	-0.00262	0.00523	13.48963	0.01722	0.00449	13.48963	0.01781	-0.00124	13.48963	0.00919	-0.00314	13.48963	-0.00738	1.08232E-5	13.48963	-0.01455	-0.0036	13.48963	6.37949E-5	-0.00271	13.48963	-0.00125	0.00243	13.48963	-0.00164	-9.18026E-4	13.48963	0.00819	-0.00378	13.48963	7.28752E-4	2.40375E-4	13.48963	0.0055	0.00168
13.80384	-0.0104	-0.00689	13.80384	-0.02198	0.00612	13.80384	-0.01047	-0.00179	13.80384	0.00467	0.00395	13.80384	-0.01918	-0.0011	13.80384	-0.02824	-0.00683	13.80384	-0.00448	-0.00339	13.80384	0.00312	-0.0019	13.80384	9.37095E-4	-3.5702E-4	13.80384	0.00432	-3.31253E-4	13.80384	0.00383	1.40754E-4	13.80384	0.00302	0.0026
14.12538	-0.00797	0.00729	14.12538	-0.0311	-0.00526	14.12538	-0.03054	0.00179	14.12538	0.00137	-5.8106E-4	14.12538	-0.00959	0.00464	14.12538	-0.01301	0.01305	14.12538	-0.00682	0.00121	14.12538	0.00239	-0.00634	14.12538	0.0029	0.00232	14.12538	-0.0049	-8.00356E-4	14.12538	0.00139	5.47496E-4	14.12538	0.00638	0.00272
14.4544	-0.02936	0.00725	14.4544	-0.01569	-0.00946	14.4544	-0.03122	0.00813	14.4544	-0.00608	6.79718E-4	14.4544	0.01395	0.00124	14.4544	-0.02568	-0.00162	14.4544	-0.01117	9.27664E-4	14.4544	0.00263	0.00189	14.4544	-0.00471	-1.75415E-4	14.4544	-0.00727	-8.46295E-4	14.4544	0.00103	5.06851E-4	14.4544	0.00615	-9.44849E-4
