V=6^3									V=8^3									V=14^3									V=18^3																						
time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum														
0.75858	-0.00663	0.00198	0.75858	0.00913	4.21463E-5	0.75858	0.04308	-0.00612	0.75858	-0.02837	-0.00397	0.75858	-0.06091	0.75858	-0.19514	0.00662	0.75858	0.0839	0.01148	0.75858	0.17095	-0.03863	0.75858	0.0166	0.00987	0.75858	0.13608	-0.02947	0.75858	0.15668	-0.00197	0.75858	0.00348	-0.006	0.75858	0.09832	0.00211	0.75858	0.03648	-0.01112	0.75858	-0.07891	0.00832	0.75858	-0.04761	0.01426	0.75858	0.18076	0.00618
0.77625	-0.00688	0.00338	0.77625	0.00811	0.00189	0.77625	0.04239	-0.00397	0.77625	-0.02805	-0.00188	0.77625	-0.05889	0.77625	-0.19728	0.00826	0.77625	0.06945	0.01637	0.77625	0.16616	-0.03604	0.77625	0.01622	0.01042	0.77625	0.14017	-0.02692	0.77625	0.16163	-0.00191	0.77625	0.01117	-0.00504	0.77625	0.10027	0.00272	0.77625	0.04139	-0.0102	0.77625	-0.0781	0.0092	0.77625	-0.03644	0.01535	0.77625	0.17821	0.00652
0.79433	-0.00726	0.00446	0.79433	0.00727	0.00356	0.79433	0.04148	-0.00183	0.79433	-0.02752	1.38873E-4	0.79433	-0.05683	0.79433	-0.19805	0.01055	0.79433	0.0553	0.02138	0.79433	0.16164	-0.0336	0.79433	0.01564	0.01176	0.79433	0.14502	-0.02408	0.79433	0.16576	-0.00207	0.79433	0.01842	-0.00384	0.79433	0.10185	0.0029	0.79433	0.04635	-0.00945	0.79433	-0.07722	0.00955	0.79433	-0.02593	0.01617	0.79433	0.17561	0.00671
0.81283	-0.00776	0.00521	0.81283	0.00663	0.00501	0.81283	0.04036	2.73427E-4	0.81283	-0.02675	0.00208	0.81283	-0.05472	0.81283	-0.19749	0.01344	0.81283	0.04161	0.02637	0.81283	0.15733	-0.03139	0.81283	0.0148	0.01369	0.81283	0.15058	-0.02128	0.81283	0.16914	-0.00259	0.81283	0.02512	-0.00249	0.81283	0.10293	0.00259	0.81283	0.05116	-0.00889	0.81283	-0.07637	0.00929	0.81283	-0.01632	0.01665	0.81283	0.17308	0.00671
0.83176	-0.00836	0.00562	0.83176	0.0062	0.00627	0.83176	0.03905	0.00233	0.83176	-0.02575	0.00394	0.83176	-0.05254	0.83176	-0.19566	0.01685	0.83176	0.02847	0.03115	0.83176	0.1532	-0.02949	0.83176	0.01362	0.01599	0.83176	0.15685	-0.01884	0.83176	0.17187	-0.00355	0.83176	0.03117	-0.00108	0.83176	0.10343	0.00183	0.83176	0.05562	-0.00847	0.83176	-0.07567	0.00844	0.83176	-0.00781	0.0168	0.83176	0.17078	0.0065
0.85114	-0.00904	0.00572	0.85114	0.00598	0.00732	0.85114	0.03755	0.0043	0.85114	-0.02451	0.00568	0.85114	-0.05029	0.85114	-0.19268	0.02059	0.85114	0.016	0.03555	0.85114	0.14921	-0.02789	0.85114	0.01203	0.01837	0.85114	0.16375	-0.01697	0.85114	0.17403	-0.00491	0.85114	0.03647	2.79143E-4	0.85114	0.1033	7.41074E-4	0.85114	0.05949	-0.00812	0.85114	-0.07524	0.0071	0.85114	-5.59494E-4	0.01665	0.85114	0.16882	0.00615
0.87096	-0.00978	0.00554	0.87096	0.00597	0.00817	0.87096	0.03588	0.00616	0.87096	-0.02303	0.0073	0.87096	-0.04798	0.87096	-0.1887	0.02438	0.87096	0.00424	0.03936	0.87096	0.14536	-0.02654	0.87096	0.00995	0.02058	0.87096	0.17121	-0.01578	0.87096	0.17567	-0.00655	0.87096	0.04094	0.00148	0.87096	0.10249	-4.9898E-4	0.87096	0.0626	-0.00772	0.87096	-0.07522	0.0055	0.87096	0.00537	0.01632	0.87096	0.16731	0.00574
0.89125	-0.01058	0.00511	0.89125	0.00618	0.00886	0.89125	0.03406	0.00787	0.89125	-0.02132	0.00877	0.89125	-0.04562	0.89125	-0.18392	0.02787	0.89125	-0.00678	0.0424	0.89125	0.14168	-0.02528	0.89125	0.00732	0.02241	0.89125	0.17913	-0.01524	0.89125	0.17676	-0.00825	0.89125	0.04449	0.00243	0.89125	0.10102	-0.00169	0.89125	0.0648	-0.00719	0.89125	-0.07574	0.00393	0.89125	0.00999	0.01591	0.89125	0.16631	0.00538
0.91201	-0.01143	0.00448	0.91201	0.00659	0.0094	0.91201	0.0321	0.00938	0.91201	-0.01939	0.01009	0.91201	-0.04321	0.91201	-0.17854	0.03063	0.91201	-0.0171	0.04453	0.91201	0.13825	-0.02391	0.91201	0.00404	0.02374	0.91201	0.18736	-0.01518	0.91201	0.17718	-0.00975	0.91201	0.04706	0.00303	0.91201	0.09894	-0.00267	0.91201	0.06604	-0.00653	0.91201	-0.07688	0.00267	0.91201	0.01341	0.01548	0.91201	0.16586	0.00515
0.93325	-0.01232	0.00373	0.93325	0.00722	0.0098	0.93325	0.03001	0.01064	0.93325	-0.01727	0.01123	0.93325	-0.04077	0.93325	-0.1728	0.03226	0.93325	-0.02684	0.04566	0.93325	0.13518	-0.02217	0.93325	4.12414E-5	0.02452	0.93325	0.1957	-0.01539	0.93325	0.17671	-0.01083	0.93325	0.04862	0.00322	0.93325	0.09634	-0.00337	0.93325	0.06632	-0.00579	0.93325	-0.07869	0.00193	0.93325	0.01581	0.01507	0.93325	0.16594	0.00508
0.95499	-0.01327	0.00291	0.95499	0.00803	0.01011	0.95499	0.0278	0.01162	0.95499	-0.01498	0.01217	0.95499	-0.03834	0.95499	-0.16695	0.03244	0.95499	-0.03615	0.04585	0.95499	0.13266	-0.01979	0.95499	-0.00473	0.02484	0.95499	0.20396	-0.01561	0.95499	0.17503	-0.01131	0.95499	0.04916	0.00296	0.95499	0.09335	-0.00384	0.95499	0.06576	-0.00515	0.95499	-0.08117	0.00185	0.95499	0.01742	0.01464	0.95499	0.16649	0.00515
0.97724	-0.01428	0.0021	0.97724	0.00903	0.01034	0.97724	0.0255	0.01227	0.97724	-0.01255	0.01292	0.97724	-0.03594	0.97724	-0.16123	0.03107	0.97724	-0.04529	0.04526	0.97724	0.13088	-0.01657	0.97724	-0.01034	0.02486	0.97724	0.21189	-0.01566	0.97724	0.17181	-0.01111	0.97724	0.0487	0.0023	0.97724	0.09016	-0.00423	0.97724	0.06452	-0.00483	0.97724	-0.08424	0.0024	0.97724	0.0185	0.01411	0.97724	0.16738	0.00529
1	-0.01537	0.00136	1	0.01021	0.0105	1	0.02311	0.01254	1	-0.01003	0.01345	1	-0.03361	1	-0.15588	0.0283	1	-0.05455	0.04427	1	0.13005	-0.01242	1	-0.0168	0.0248	1	0.21929	-0.01548	1	0.16673	-0.01023	1	0.04733	0.00138	1	0.08694	-0.00472	1	0.06284	-0.00506	1	-0.08781	0.00341	1	0.01933	0.01338	1	0.16848	0.00538
1.02329	-0.01656	7.64747E-4	1.02329	0.01156	0.01061	1.02329	0.02066	0.01241	1.02329	-0.00747	0.01375	1.02329	-0.03137	1.02329	-0.15109	0.02465	1.02329	-0.06423	0.04333	1.02329	0.13037	-0.0074	1.02329	-0.02411	0.02489	1.02329	0.22598	-0.01508	1.02329	0.15963	-0.0088	1.02329	0.04514	4.12353E-4	1.02329	0.08393	-0.00549	1.02329	0.06096	-0.006	1.02329	-0.09173	0.00463	1.02329	0.02012	0.0124	1.02329	0.16959	0.00538
1.04713	-0.01785	3.53997E-4	1.04713	0.01306	0.01067	1.04713	0.01815	0.01187	1.04713	-0.00493	0.01384	1.04713	-0.02927	1.04713	-0.14702	0.0209	1.04713	-0.07463	0.04298	1.04713	0.132	-0.00174	1.04713	-0.03222	0.02526	1.04713	0.23184	-0.01456	1.04713	0.15055	-0.00694	1.04713	0.04231	-2.66777E-4	1.04713	0.08132	-0.00658	1.04713	0.0591	-0.00764	1.04713	-0.09587	0.00579	1.04713	0.02102	0.01121	1.04713	0.17052	0.00529
1.07152	-0.01927	1.60682E-4	1.07152	0.01472	0.01065	1.07152	0.01561	0.01091	1.07152	-0.00248	0.01371	1.07152	-0.02731	1.07152	-0.14375	0.01806	1.07152	-0.08597	0.04365	1.07152	0.13505	0.00416	1.07152	-0.04102	0.02589	1.07152	0.23682	-0.01398	1.07152	0.1398	-0.00482	1.07152	0.03905	-3.16449E-4	1.07152	0.07932	-0.00789	1.07152	0.05737	-0.00979	1.07152	-0.10012	0.00666	1.07152	0.02207	0.00996	1.07152	0.17107	0.00523
1.09648	-0.02082	1.94935E-4	1.09648	0.01652	0.01055	1.09648	0.01306	0.00959	1.09648	-1.73583E-4	0.01337	1.09648	-0.02553	1.09648	-0.14127	0.01708	1.09648	-0.09834	0.04554	1.09648	0.13954	0.00984	1.09648	-0.05033	0.02656	1.09648	0.24092	-0.01328	1.09648	0.12797	-0.00263	1.09648	0.0356	5.43677E-4	1.09648	0.07809	-0.00918	1.09648	0.05578	-0.01209	1.09648	-0.10441	0.00708	1.09648	0.02319	0.00888	1.09648	0.17107	0.00541
1.12202	-0.02248	4.43454E-4	1.12202	0.01848	0.01031	1.12202	0.01052	0.00794	1.12202	0.00192	0.01285	1.12202	-0.02392	1.12202	-0.13946	0.01868	1.12202	-0.11168	0.04849	1.12202	0.14539	0.01486	1.12202	-0.05992	0.02686	1.12202	0.2442	-0.0122	1.12202	0.1158	-5.53906E-4	1.12202	0.03224	0.00242	1.12202	0.07778	-0.01015	1.12202	0.05418	-0.01405	1.12202	-0.10869	0.00702	1.12202	0.02417	0.00821	1.12202	0.17039	0.00603
1.14815	-0.02424	8.69261E-4	1.14815	0.02059	0.0099	1.14815	0.00802	0.00606	1.14815	0.00373	0.01218	1.14815	-0.02246	1.14815	-0.13809	0.0231	1.14815	-0.12574	0.05191	1.14815	0.15243	0.01899	1.14815	-0.06946	0.02626	1.14815	0.2467	-0.01035	1.14815	0.10406	0.00116	1.14815	0.02925	0.00517	1.14815	0.07847	-0.01053	1.14815	0.05228	-0.01526	1.14815	-0.11296	0.00654	1.14815	0.02465	0.00811	1.14815	0.16897	0.00723
1.1749	-0.02606	0.00141	1.1749	0.02286	0.00928	1.1749	0.00561	0.00406	1.1749	0.00522	0.01138	1.1749	-0.02114	1.1749	-0.13683	0.02998	1.1749	-0.14008	0.05483	1.1749	0.16041	0.02227	1.1749	-0.07856	0.02427	1.1749	0.24845	-0.00726	1.1749	0.09333	0.00225	1.1749	0.02693	0.00838	1.1749	0.08021	-0.01024	1.1749	0.04968	-0.01541	1.1749	-0.11715	0.00575	1.1749	0.02422	0.00858	1.1749	0.16686	0.00895
1.20226	-0.02787	0.002	1.20226	0.02529	0.00841	1.20226	0.0033	0.00206	1.20226	0.00634	0.01049	1.20226	-0.0199	1.20226	-0.13525	0.03842	1.20226	-0.15408	0.05618	1.20226	0.16894	0.02508	1.20226	-0.08679	0.02062	1.20226	0.24946	-0.00262	1.20226	0.08386	0.00245	1.20226	0.02549	0.01144	1.20226	0.08298	-0.00938	1.20226	0.04593	-0.01446	1.20226	-0.12115	0.00476	1.20226	0.0224	0.00946	1.20226	0.16418	0.01095
1.23027	-0.02959	0.00255	1.23027	0.0279	0.00726	1.23027	0.00113	1.97155E-4	1.23027	0.00707	0.00955	1.23027	-0.01868	1.23027	-0.13292	0.04721	1.23027	-0.16706	0.05504	1.23027	0.17758	0.02809	1.23027	-0.09369	0.01547	1.23027	0.24969	0.00346	1.23027	0.07545	0.00168	1.23027	0.02513	0.01374	1.23027	0.08673	-0.00827	1.23027	0.04062	-0.0126	1.23027	-0.12469	0.00371	1.23027	0.01884	0.01042	1.23027	0.16119	0.01277
1.25893	-0.03114	0.00297	1.25893	0.03067	0.00583	1.25893	-8.47343E-4	-0.00138	1.25893	0.00739	0.00859	1.25893	-0.01741	1.25893	-0.12944	0.05508	1.25893	-0.17832	0.05102	1.25893	0.1858	0.03202	1.25893	-0.09883	0.00948	1.25893	0.24914	0.01034	1.25893	0.06752	1.19472E-4	1.25893	0.02592	0.01485	1.25893	0.0914	-0.00729	1.25893	0.03345	-0.01021	1.25893	-0.12742	0.00278	1.25893	0.01335	0.01113	1.25893	0.15823	0.01395
1.28825	-0.0324	0.0032	1.28825	0.03362	0.00416	1.28825	-0.00262	-0.00256	1.28825	0.00732	0.00763	1.28825	-0.016	1.28825	-0.12455	0.06104	1.28825	-0.18725	0.04443	1.28825	0.19303	0.03738	1.28825	-0.10182	0.00378	1.28825	0.24784	0.01682	1.28825	0.05929	-0.00171	1.28825	0.02782	0.01472	1.28825	0.09684	-0.00673	1.28825	0.02434	-0.00771	1.28825	-0.12897	0.00216	1.28825	0.00616	0.01136	1.28825	0.15575	0.01413
1.31826	-0.03326	0.00318	1.31826	0.0367	0.00229	1.31826	-0.00415	-0.00322	1.31826	0.00688	0.00669	1.31826	-0.01437	1.31826	-0.11817	0.06448	1.31826	-0.19344	0.03626	1.31826	0.19874	0.04408	1.31826	-0.1024	-3.82061E-4	1.31826	0.24583	0.02142	1.31826	0.05004	-0.00302	1.31826	0.03065	0.01365	1.31826	0.10288	-0.00668	1.31826	0.0134	-0.0055	1.31826	-0.12905	0.00208	1.31826	-0.00204	0.01107	1.31826	0.15422	0.01325
1.34896	-0.0336	0.00289	1.34896	0.03991	3.34406E-4	1.34896	-0.00542	-0.00332	1.34896	0.00612	0.00576	1.34896	-0.01248	1.34896	-0.11049	0.06509	1.34896	-0.1967	0.02794	1.34896	0.20252	0.05127	1.34896	-0.10046	-0.00197	1.34896	0.24318	0.02285	1.34896	0.03937	-0.00314	1.34896	0.0341	0.01218	1.34896	0.10926	-0.00696	1.34896	9.61956E-4	-0.00385	1.34896	-0.12763	0.00264	1.34896	-0.01009	0.01041	1.34896	0.15412	0.0116
1.38038	-0.03333	0.00234	1.38038	0.04318	-0.0016	1.38038	-0.00642	-0.00284	1.38038	0.0051	0.00485	1.38038	-0.01028	1.38038	-0.10195	0.06265	1.38038	-0.19719	0.02085	1.38038	0.2042	0.05734	1.38038	-0.09604	-6.31354E-4	1.38038	0.23987	0.02059	1.38038	0.02737	-0.00184	1.38038	0.03773	0.01082	1.38038	0.11561	-0.00726	1.38038	-0.01254	-0.0029	1.38038	-0.12507	0.00375	1.38038	-0.0165	0.00959	1.38038	0.15586	0.00973
1.41254	-0.03237	0.00159	1.41254	0.04646	-0.00335	1.41254	-0.00716	-0.00181	1.41254	0.00388	0.00394	1.41254	-0.00777	1.41254	-0.0932	0.057	1.41254	-0.19533	0.01593	1.41254	0.20398	0.06037	1.41254	-0.08938	0.00313	1.41254	0.23572	0.0153	1.41254	0.01456	2.7162E-4	1.41254	0.04103	0.00977	1.41254	0.12143	-0.00726	1.41254	-0.02666	-0.00269	1.41254	-0.12204	0.00499	1.41254	-0.01985	0.00878	1.41254	0.15971	0.00824
1.44544	-0.03071	7.3043E-4	1.44544	0.04966	-0.00479	1.44544	-0.00764	-3.37969E-4	1.44544	0.00252	0.00302	1.44544	-0.005	1.44544	-0.08497	0.04806	1.44544	-0.19184	0.01342	1.44544	0.20241	0.05883	1.44544	-0.08089	0.00803	1.44544	0.23046	0.00888	1.44544	0.00166	0.00184	1.44544	0.04341	0.00888	1.44544	0.12606	-0.00681	1.44544	-0.04108	-0.00318	1.44544	-0.11934	0.00578	1.44544	-0.01928	0.00801	1.44544	0.16578	0.00762
1.47911	-0.02836	-1.39255E-4	1.47911	0.05271	-0.00579	1.47911	-0.00789	0.00145	1.47911	0.00108	0.00209	1.47911	-0.00207	1.47911	-0.07798	0.03631	1.47911	-0.18766	0.01293	1.47911	0.20038	0.05232	1.47911	-0.07109	0.01244	1.47911	0.22378	0.00399	1.47911	-0.01068	0.0013	1.47911	0.04437	0.00787	1.47911	0.1287	-0.00603	1.47911	-0.0557	-0.0042	1.47911	-0.1176	0.00565	1.47911	-0.01497	0.00715	1.47911	0.17395	0.00806
1.51356	-0.02539	-8.93937E-4	1.51356	0.05551	-0.00623	1.51356	-0.00793	0.0034	1.51356	-3.96208E-4	0.00115	1.51356	8.80527E-4	1.51356	-0.07277	0.02319	1.51356	-0.18389	0.01378	1.51356	0.19891	0.04204	1.51356	-0.0606	0.01502	1.51356	0.21552	0.00304	1.51356	-0.0221	-0.00222	1.51356	0.04349	0.00659	1.51356	0.12854	-0.00527	1.51356	-0.07064	-0.00545	1.51356	-0.11694	0.00462	1.51356	-0.00833	0.00606	1.51356	0.18385	0.00939
1.54882	-0.02194	-0.00142	1.54882	0.05797	-0.00609	1.54882	-0.00779	0.00533	1.54882	-0.00187	2.45346E-4	1.54882	0.00368	1.54882	-0.06954	0.01108	1.54882	-0.18162	0.0153	1.54882	0.19887	0.03044	1.54882	-0.05006	0.01524	1.54882	0.20586	0.00707	1.54882	-0.03259	-0.0081	1.54882	0.04056	0.0053	1.54882	0.1248	-0.00501	1.54882	-0.08617	-0.00657	1.54882	-0.1168	0.00338	1.54882	-0.0017	0.00467	1.54882	0.19494	0.01115
1.58489	-0.01822	-0.00162	1.58489	0.06	-0.00537	1.58489	-0.0075	0.00709	1.58489	-0.00331	-5.57672E-4	1.58489	0.00612	1.58489	-0.06809	0.00267	1.58489	-0.18176	0.017	1.58489	0.20076	0.02022	1.58489	-0.04017	0.01352	1.58489	0.19533	0.01498	1.58489	-0.04235	-0.01414	1.58489	0.03563	0.00454	1.58489	0.11697	-0.00568	1.58489	-0.10245	-0.00725	1.58489	-0.11609	0.00305	1.58489	0.00236	0.00302	1.58489	0.20649	0.01272
1.62181	-0.01445	-0.00144	1.62181	0.06156	-0.00418	1.62181	-0.0071	0.00853	1.62181	-0.00473	-0.00117	1.62181	0.00804	1.62181	-0.06784	-2.76547E-4	1.62181	-0.18484	0.01849	1.62181	0.20461	0.01289	1.62181	-0.0316	0.01096	1.62181	0.18464	0.0237	1.62181	-0.05162	-0.01733	1.62181	0.02904	0.00473	1.62181	0.10495	-0.0074	1.62181	-0.11928	-0.00742	1.62181	-0.11373	0.0045	1.62181	0.00216	0.00124	1.62181	0.21766	0.01339
1.65959	-0.0109	-8.48018E-4	1.65959	0.0626	-0.00264	1.65959	-0.00661	0.00955	1.65959	-0.0061	-0.00151	1.65959	0.00926	1.65959	-0.06792	0.00204	1.65959	-0.19079	0.01932	1.65959	0.21004	0.00785	1.65959	-0.02504	0.00885	1.65959	0.17438	0.02942	1.65959	-0.06055	-0.01543	1.65959	0.02141	0.0057	1.65959	0.08912	-0.00975	1.65959	-0.13581	-0.00735	1.65959	-0.10915	0.00764	1.65959	-0.00233	-5.3812E-4	1.65959	0.22757	0.01264
1.69824	-0.00783	1.27481E-4	1.69824	0.06314	-9.31593E-4	1.69824	-0.00607	0.01007	1.69824	-0.00744	-0.00147	1.69824	0.00971	1.69824	-0.06736	0.00746	1.69824	-0.19884	0.01895	1.69824	0.21664	0.00269	1.69824	-0.02117	0.00811	1.69824	0.16477	0.02958	1.69824	-0.0693	-0.00834	1.69824	0.01359	0.00664	1.69824	0.07035	-0.01165	1.69824	-0.15047	-0.00749	1.69824	-0.10274	0.0112	1.69824	-0.00937	-0.00215	1.69824	0.23538	0.0103
1.7378	-0.00545	0.00144	1.7378	0.0632	7.91567E-4	1.7378	-0.00553	0.01005	1.7378	-0.00871	-0.001	1.7378	0.00939	1.7378	-0.06545	0.01312	1.7378	-0.2075	0.01686	1.7378	0.22417	-0.00508	1.7378	-0.02055	0.00886	1.7378	0.15568	0.02444	1.7378	-0.07814	0.00161	1.7378	0.00648	0.00668	1.7378	0.04977	-0.01177	1.7378	-0.16109	-0.00814	1.7378	-0.0957	0.01335	1.7378	-0.01628	-0.00337	1.7378	0.24038	0.0068
1.77828	-0.00393	0.00303	1.77828	0.06288	0.00239	1.77828	-0.00502	0.00946	1.77828	-0.00987	-1.13857E-4	1.77828	0.00839	1.77828	-0.06195	0.01707	1.77828	-0.2148	0.0129	1.77828	0.23272	-0.01584	1.77828	-0.02354	0.01028	1.77828	0.14697	0.01698	1.77828	-0.08747	0.01073	1.77828	0.001	0.00556	1.77828	0.02846	-0.0092	1.77828	-0.1655	-0.00924	1.77828	-0.08948	0.01292	1.77828	-0.0208	-0.00392	1.77828	0.2421	0.00311
1.8197	-0.0033	0.00481	1.8197	0.06228	0.0038	1.8197	-0.0046	0.00825	1.8197	-0.01085	0.00112	1.8197	0.00691	1.8197	-0.05732	0.01893	1.8197	-0.21874	0.00742	1.8197	0.24229	-0.02685	1.8197	-0.03013	0.01076	1.8197	0.13879	0.01107	1.8197	-0.09747	0.01589	1.8197	-0.00212	0.00393	1.8197	0.00709	-0.00435	1.8197	-0.16227	-0.01025	1.8197	-0.08498	0.01038	1.8197	-0.02227	-0.00365	1.8197	0.24044	3.95717E-4
1.86209	-0.00348	0.00671	1.86209	0.06153	0.00502	1.86209	-0.00434	0.00643	1.86209	-0.01154	0.00252	1.86209	0.00521	1.86209	-0.05263	0.0188	1.86209	-0.21772	0.00133	1.86209	0.2522	-0.03358	1.86209	-0.03985	0.00851	1.86209	0.13166	0.00863	1.86209	-0.10765	0.01614	1.86209	-0.00242	0.00283	1.86209	-0.01422	9.75489E-4	1.86209	-0.15144	-0.01049	1.86209	-0.08202	0.00753	1.86209	-0.02178	-0.00273	1.86209	0.23572	-5.27625E-4
1.90546	-0.00423	0.00863	1.90546	0.06077	0.00607	1.90546	-0.00431	0.00399	1.90546	-0.01184	0.00389	1.90546	0.00361	1.90546	-0.04926	0.01547	1.90546	-0.21112	-0.00397	1.90546	0.26056	-0.03299	1.90546	-0.05179	0.00255	1.90546	0.12611	0.00815	1.90546	-0.11675	0.01298	1.90546	2.74781E-4	0.00263	1.90546	-0.03571	0.00448	1.90546	-0.13484	-0.00955	1.90546	-0.07949	0.00615	1.90546	-0.02107	-0.00166	1.90546	0.22869	4.39079E-4
1.94984	-0.00519	0.01048	1.94984	0.06012	0.00702	1.94984	-0.00455	0.00101	1.94984	-0.0116	0.00496	1.94984	0.00239	1.94984	-0.0484	0.00652	1.94984	-0.19966	-0.00683	1.94984	0.2644	-0.02608	1.94984	-0.06475	-0.00613	1.94984	0.12224	0.00604	1.94984	-0.1233	0.00934	1.94984	0.00578	0.00254	1.94984	-0.05749	0.00499	1.94984	-0.11555	-0.00757	1.94984	-0.0761	0.00655	1.94984	-0.0209	-9.80788E-4	1.94984	0.22041	0.00285
1.99526	-0.0059	0.01211	1.99526	0.05964	0.00789	1.99526	-0.00509	-0.00236	1.99526	-0.01069	0.00552	1.99526	0.00178	1.99526	-0.05045	-0.00879	1.99526	-0.18553	-0.00587	1.99526	0.2606	-0.01742	1.99526	-0.07753	-0.01456	1.99526	0.11969	-8.41335E-5	1.99526	-0.12673	0.00774	1.99526	0.01363	0.00135	1.99526	-0.07881	0.00325	1.99526	-0.09664	-0.00528	1.99526	-0.07128	0.0076	1.99526	-0.02004	-9.1867E-4	1.99526	0.21198	0.0062
2.04174	-0.00584	0.01333	2.04174	0.05935	0.00862	2.04174	-0.0059	-0.00583	2.04174	-0.00904	0.00544	2.04174	0.0019	2.04174	-0.0548	-0.02628	2.04174	-0.17214	-0.00104	2.04174	0.24754	-0.01141	2.04174	-0.08927	-0.01952	2.04174	0.11795	-0.0091	2.04174	-0.12817	0.00884	2.04174	0.02314	-0.00142	2.04174	-0.09764	0.00102	2.04174	-0.07985	-0.00365	2.04174	-0.06579	0.00806	2.04174	-0.01581	-0.00133	2.04174	0.20423	0.01009
2.0893	-0.00458	0.01393	2.0893	0.05917	0.00903	2.0893	-0.00689	-0.009	2.0893	-0.00659	0.00473	2.0893	0.00273	2.0893	-0.05986	-0.03773	2.0893	-0.16339	0.00564	2.0893	0.2263	-0.00854	2.0893	-0.09952	-0.02008	2.0893	0.1168	-0.01752	2.0893	-0.13002	0.0111	2.0893	0.03347	-0.00483	2.0893	-0.1109	-5.60319E-4	2.0893	-0.06492	-0.00331	2.0893	-0.0614	0.00812	2.0893	-0.00595	-0.00204	2.0893	0.19746	0.01385
2.13796	-0.00179	0.01372	2.13796	0.05891	0.00889	2.13796	-0.00789	-0.01139	2.13796	-0.00339	0.00354	2.13796	0.00416	2.13796	-0.06353	-0.0372	2.13796	-0.16232	0.01052	2.13796	0.2008	-0.00551	2.13796	-0.10817	-0.01882	2.13796	0.11599	-0.02307	2.13796	-0.13398	0.01181	2.13796	0.0438	-0.00728	2.13796	-0.11565	-0.00161	2.13796	-0.05032	-0.00402	2.13796	-0.05995	0.00911	2.13796	0.00953	-0.00307	2.13796	0.1913	0.01617
2.18776	0.00263	0.01257	2.18776	0.05834	0.00797	2.18776	-0.00865	-0.01258	2.18776	4.25572E-4	0.00215	2.18776	0.00596	2.18776	-0.06386	-0.02751	2.18776	-0.16952	0.01048	2.18776	0.17639	7.85252E-4	2.18776	-0.11513	-0.0197	2.18776	0.11464	-0.02634	2.18776	-0.13909	0.00913	2.18776	0.05351	-0.00766	2.18776	-0.11068	-0.00217	2.18776	-0.03484	-0.00448	2.18776	-0.06221	0.01168	2.18776	0.02778	-0.00433	2.18776	0.18483	0.01573
2.23872	0.00851	0.01051	2.23872	0.05719	0.00612	2.23872	-0.00884	-0.01231	2.23872	0.00464	8.70192E-4	2.23872	0.00792	2.23872	-0.05965	-0.01878	2.23872	-0.18214	0.00505	2.23872	0.15756	0.0096	2.23872	-0.11998	-0.02414	2.23872	0.11123	-0.02859	2.23872	-0.14174	0.00371	2.23872	0.06223	-0.00587	2.23872	-0.09783	-0.00113	2.23872	-0.01897	-0.00316	2.23872	-0.06744	0.01455	2.23872	0.04432	-0.00517	2.23872	0.17689	0.01277
2.29087	0.01542	0.00776	2.29087	0.05527	0.0034	2.29087	-0.00807	-0.0106	2.29087	0.00895	-1.01354E-5	2.29087	0.00992	2.29087	-0.05078	-0.0183	2.29087	-0.19427	-0.00363	2.29087	0.14605	0.01756	2.29087	-0.12215	-0.02973	2.29087	0.10486	-0.02915	2.29087	-0.13843	-0.00162	2.29087	0.06999	-0.00274	2.29087	-0.08192	0.00247	2.29087	-0.00469	4.49257E-4	2.29087	-0.07411	0.01555	2.29087	0.05538	-0.0046	2.29087	0.16667	0.00977
2.34423	0.02272	0.00474	2.34423	0.05251	1.28262E-4	2.34423	-0.00597	-0.00781	2.34423	0.01299	-3.45867E-4	2.34423	0.01195	2.34423	-0.03833	-0.02229	2.34423	-0.19933	-0.01308	2.34423	0.1402	0.02288	2.34423	-0.12132	-0.03325	2.34423	0.09665	-0.02727	2.34423	-0.12899	-0.00429	2.34423	0.0771	5.01617E-5	2.34423	-0.06906	0.00725	2.34423	0.006	0.005	2.34423	-0.08133	0.01384	2.34423	0.05985	-0.00235	2.34423	0.15433	0.0096
2.39883	0.02966	0.002	2.39883	0.04908	-0.00319	2.39883	-0.0022	-0.00456	2.39883	0.01638	-1.65623E-4	2.39883	0.01417	2.39883	-0.02445	-0.02051	2.39883	-0.19335	-0.02187	2.39883	0.13577	0.02678	2.39883	-0.11811	-0.03451	2.39883	0.08936	-0.0266	2.39883	-0.11678	-0.0043	2.39883	0.08407	2.21745E-4	2.39883	-0.06392	0.01014	2.39883	0.01292	0.00817	2.39883	-0.08961	0.01059	2.39883	0.05996	5.89164E-4	2.39883	0.14166	0.01245
2.45471	0.03555	4.59399E-5	2.45471	0.04537	-0.00599	2.45471	0.0034	-0.00153	2.45471	0.01876	3.38026E-4	2.45471	0.01687	2.45471	-0.01197	-0.00921	2.45471	-0.17738	-0.0287	2.45471	0.12768	0.02974	2.45471	-0.11425	-0.03545	2.45471	0.08519	-0.03315	2.45471	-0.10481	-0.00367	2.45471	0.09138	-0.0032	2.45471	-0.06761	0.01021	2.45471	0.01801	0.00864	2.45471	-0.09994	0.00738	2.45471	0.06017	0.00262	2.45471	0.13201	0.01525
